OBJECTID;Perimetro;Area;CantidadConstrucciones;Area_int;X_MAGNAMED;Y_MAGNAMED;CS_TF;EQ_TF;H_TF;PP_TF;PC_TF;PP_TF;TR_TF;UR_TF;ValorM2;ZP_TF;R_TF;C_AvaluoLote;C_AvaluoConstruccion;C_AvaluoTotal
138199;43.21999831;63.01834484;0;63;827532.1895;1185958.506;1;1;0;1;1;1;1;1;0;0;1;862000;0;862000
137252;20.80328634;25.6090633;0;26;827493.9687;1185962.466;1;1;0;1;1;1;1;1;0;1;1;1606000;0;1606000
238601;104.9754455;250.9602394;0;251;827521.523;1185959.308;1;1;0;1;1;1;1;1;0;0;1;15744000;0;15744000
140996;64.01203225;196.6071963;0;197;827523.0769;1185972.535;1;1;0;1;1;1;1;1;0;0;1;12335000;0;12335000
146311;54.81078796;143.2103295;0;143;827522.0998;1185980.604;1;1;0;1;1;1;1;1;0;1;1;8985000;0;8985000
146315;46.57272774;119.8314363;0;120;827508.1741;1185969.75;1;1;0;1;1;1;1;1;0;1;1;3757000;0;3757000
137280;40.25574372;91.88683945;0;92;827500.6197;1185967.204;1;1;0;1;1;1;1;1;0;1;1;5765000;0;5765000
146310;31.61270159;56.35609169;0;56;827494.0976;1185968.881;1;1;0;1;1;1;1;1;0;1;1;3536000;23728000;27264000
146314;29.419796;27.36037099;0;27;827494.8862;1185958.966;1;1;0;1;1;1;1;1;0;1;1;1717000;0;1717000
137248;39.08671628;82.08293946;0;82;827713.1986;1186383.137;1;1;0;1;1;1;1;1;0;1;1;5397000;44577000;49974000
144223;41.32533053;94.8384145;0;95;827703.7388;1186385.479;1;1;0;1;1;1;1;1;0;1;1;5252000;44170000;49422000
148506;42.31621252;95.82705156;0;96;827695.0345;1186387.037;1;1;0;1;1;1;1;1;0;1;1;20752000;93974000;114726000
139636;44.95659751;114.8985482;0;115;827687.0259;1186387.219;1;1;0;1;1;1;1;1;0;1;1;24883000;76045000;100928000
141944;55.41121531;130.6636259;0;131;827681.2169;1186382.586;1;1;0;1;1;1;1;1;0;1;1;28296000;125724000;154020000
140248;53.44513836;143.9186854;0;144;827673.4703;1186384.371;1;1;0;1;1;1;1;1;0;1;1;31167000;78191000;109358000
140247;42.06868632;94.91528026;0;95;827665.7606;1186386.378;1;1;0;1;1;1;1;1;0;1;1;20554000;52068000;72622000
144913;40.13792137;90.45187328;0;90;827658.8305;1186388.093;1;1;0;1;1;1;1;1;0;1;1;19590000;37718000;57308000
145361;38.59007615;93.11016185;0;93;827651.2089;1186389.41;1;1;0;1;1;1;1;1;0;1;1;20166000;38775000;58941000
273745;34.61529985;73.63644061;0;74;827643.6949;1186392.3;1;1;0;1;1;1;1;1;0;1;1;9523000;29504000;39027000
273743;30.00253383;51.65556972;0;52;827636.7636;1186394.339;1;1;0;1;1;1;1;1;0;1;1;6516000;40727000;47243000
273742;29.06848966;52.14698269;0;52;827630.6803;1186396.912;1;1;0;1;1;1;1;1;0;1;1;11291000;69674000;80965000
139201;40.04891734;85.15602982;0;85;827614.8518;1186402.045;1;1;0;1;1;1;1;1;0;1;1;6858000;19998000;26856000
141125;39.81239457;90.45376415;0;90;827622.5376;1186396.858;1;1;0;1;1;1;1;1;0;1;1;11752000;22934000;34686000
273744;32.32624924;61.43740461;0;61;827626.9468;1186389.843;1;1;0;1;1;1;1;1;0;1;1;5935000;40840000;46775000
273748;39.99453509;97.74892484;0;98;827633.3196;1186385.225;1;1;0;1;1;1;1;1;0;1;1;7494000;34973000;42467000
145347;39.25618177;87.96803245;0;88;827640.3651;1186381.744;1;1;0;1;1;1;1;1;0;1;1;6645000;19379000;26024000
145243;38.59322933;81.30444134;0;81;827646.1992;1186378.668;1;1;0;1;1;1;1;1;0;1;1;17607000;35845000;53452000
140271;39.99224893;84.61923254;0;85;827652.0492;1186376.331;1;1;0;1;1;1;1;1;0;1;1;3598000;5986000;9584000
237204;42.60725212;94.58369623;0;95;827657.9139;1186374.378;1;1;0;1;1;1;1;1;0;1;1;20484000;46867000;67351000
143407;43.3014021;95.95331783;0;96;827663.7008;1186371.903;1;1;0;1;1;1;1;1;0;1;1;11014000;19342000;30356000
137247;44.48846233;101.0860003;0;101;827669.534;1186369.471;1;1;0;1;1;1;1;1;0;1;1;12043000;21904000;33947000
143406;45.66973693;106.8817814;0;107;827675.5383;1186367.008;1;1;0;1;1;1;1;1;0;1;1;10794000;35389000;46183000
142400;61.27238205;209.3687171;0;209;827684.0987;1186362.08;1;1;0;1;1;1;1;1;0;1;1;45341000;149358000;194699000
144158;73.39915511;248.841893;0;249;827693.2003;1186366.511;1;1;0;1;1;1;1;1;0;1;1;21576000;58067000;79643000
144056;65.60464295;193.2698969;0;193;827701.3155;1186369.08;1;1;0;1;1;1;1;1;0;1;1;10848000;28812000;39660000
142399;59.20615922;170.0950729;0;170;827709.335;1186370.1;1;1;0;1;1;1;1;1;0;1;1;16936000;28386000;45322000
143244;49.90145948;131.0332028;0;131;827717.5972;1186370.576;1;1;0;1;1;1;1;1;0;1;1;15715000;32630000;48345000
144742;62.5758891;187.4169034;0;187;827726.1179;1186373.649;1;1;0;1;1;1;1;1;0;1;1;5283000;44411000;49694000
238468;52.47814754;51.01676397;0;51;827579.8264;1186408.096;1;1;1;1;1;1;1;1;0;1;1;0;0;0
144017;37.48760853;61.15725141;0;61;827569.2587;1186378.447;1;1;0;1;1;1;1;1;0;0;1;13246000;30735000;43981000
240350;36.03253145;56.1756271;0;56;827630.3289;1186351.444;1;1;0;1;1;1;1;1;0;1;1;12165000;22041000;34206000
141620;147.0039751;598.2726024;0;598;827607.9919;1186356.956;1;1;1;1;1;1;1;1;0;1;1;129561000;45772000;175333000
237829;26.66116933;35.54015747;0;36;827640.7007;1186360.155;1;1;0;1;1;1;1;1;0;1;1;7696000;24533000;32229000
144307;32.63172748;63.31083316;0;63;827568.8085;1186423.713;1;1;1;1;1;1;1;1;0;1;1;13709000;18430000;32139000
139563;55.1455777;116.0132147;0;116;827627.0926;1186364.367;1;1;0;1;1;1;1;1;0;1;1;2411000;6737000;9148000
306483;35.9211359;52.28365944;0;52;827625.3167;1186368.901;1;1;0;1;1;1;1;1;0;1;1;11323000;46405000;57728000
139275;46.94654863;112.630039;0;113;827618.4497;1186370.971;1;1;0;1;1;1;1;1;0;1;1;24392000;42785000;67177000
141077;45.66849064;120.1565782;0;120;827612.0916;1186375.835;1;1;0;1;1;1;1;1;0;1;1;13588000;23585000;37173000
144375;51.34399012;137.6543195;0;138;827607.4291;1186382.498;1;1;0;1;1;1;1;1;0;1;1;11327000;8976000;20303000
144376;57.67802986;132.4374429;0;132;827602.004;1186387.116;1;1;0;1;1;1;1;1;0;1;1;28679000;40347000;69026000
139708;53.65612101;77.71200714;0;78;827593.9964;1186385.02;1;1;0;1;1;1;1;1;0;1;1;9949000;14831000;24780000
138378;50.99352498;110.4862587;0;110;827595.7967;1186394.274;1;1;0;1;1;1;1;1;0;1;1;23929000;20997000;44926000
138361;45.56015081;78.79113269;0;79;827592.4947;1186397.872;1;1;0;1;1;1;1;1;0;1;1;17064000;20699000;37763000
138377;52.93271169;141.9686625;0;142;827590.2896;1186405.101;1;1;0;1;1;1;1;1;0;1;1;30744000;31798000;62542000
145136;59.95685482;182.4663728;0;182;827581.4996;1186416.892;1;1;1;1;1;1;1;1;0;1;1;11853000;72355000;84208000
141487;29.26855413;43.59663304;0;44;827569.8713;1186429.932;1;1;1;1;1;1;1;1;0;1;1;9440000;0;9440000
141078;36.2828637;74.14394183;0;74;827568.9763;1186417.287;1;1;0;1;1;1;1;1;0;0;1;4339000;14071000;18410000
137456;46.02454593;116.6845115;0;117;827570.4953;1186409.654;1;1;1;1;1;1;1;1;0;0;1;25269000;22346000;47615000
138363;56.54882264;162.440483;0;162;827573.3428;1186401.405;1;1;1;1;1;1;1;1;0;0;1;35179000;49454000;84633000
138376;64.58656594;203.1016912;0;203;827573.8032;1186393.068;1;1;1;1;1;1;1;1;0;0;1;11829000;14136000;25965000
138362;57.55060794;76.1208276;0;76;827570.3023;1186386.574;1;1;1;1;1;1;1;1;0;0;1;16484000;21177000;37661000
138365;101.5814913;171.0385256;0;171;827584.3018;1186384.279;1;1;1;1;1;1;1;1;0;0;1;37039000;10584000;47623000
145349;81.77795174;258.2884044;0;258;827577.7586;1186373.969;1;1;1;1;1;1;1;1;0;0;1;55936000;53721000;109657000
143994;206.5217569;2345.855551;0;2345;827586.3589;1186341.73;1;1;1;1;1;1;1;1;0;0;1;407150000;0;0
143993;68.3282751;276.7878557;0;277;827619.5476;1186339.455;1;1;0;1;1;1;1;1;0;1;1;33299000;38261000;71560000
142789;48.27228365;112.9453755;0;113;827630.0183;1186340.301;1;1;0;1;1;1;1;1;0;1;1;4891000;12593000;17484000
236559;46.16521246;108.1400409;0;108;827636.2706;1186342.017;1;1;0;1;1;1;1;1;0;1;1;6580000;8511000;15091000
139706;74.78155826;346.6547442;0;347;827645.918;1186348.251;1;1;0;1;1;1;1;1;0;1;1;75073000;186161000;261234000
142788;69.85932223;243.8587523;0;244;827661.5646;1186349.816;1;1;0;1;1;1;1;1;0;1;1;14840000;140583000;155423000
145332;46.87501564;126.4099013;0;126;827551.087;1186353.725;1;1;0;1;1;1;1;1;0;1;1;27373000;0;27373000
141416;48.50269287;130.0039658;0;130;827543.1952;1186352.698;1;1;0;1;1;1;1;1;0;1;1;28154000;0;28154000
141417;48.99354842;131.9676572;0;132;827535.2743;1186351.57;1;1;0;1;1;1;1;1;0;1;1;28578000;636631000;665209000
144119;62.13383488;161.6719429;0;162;827545.2813;1186341.404;1;1;0;1;1;1;1;1;0;1;1;35012000;0;35012000
137246;27.47663985;43.25602924;0;43;827543.3869;1186333.877;1;1;0;1;1;1;1;1;0;1;1;4294000;10737000;15031000
143791;18.13646105;17.09106423;0;17;827537.3462;1186326.813;1;1;0;1;1;1;1;1;0;1;1;3703000;0;3703000
145520;81.13305791;290.2653727;0;290;827493.2297;1186306.183;1;0;0;1;1;1;1;1;0;1;1;62861000;150573000;213434000
145396;38.57838075;92.46908414;0;92;827554.6193;1186325.268;1;1;0;1;1;1;1;1;0;1;1;8008000;37495000;45503000
139518;27.50195351;46.81371267;0;47;827537.3367;1186333.291;1;1;0;1;1;1;1;1;0;1;1;5667000;12594000;18261000
143405;39.76964936;79.95696036;0;80;827551.8188;1186335.547;1;1;0;1;1;1;1;1;0;1;1;7814000;20401000;28215000
126938;121.8467343;915.0342918;0;915;827515.3586;1186344.123;1;1;0;1;1;1;1;1;0;1;1;198289000;0;198289000
126929;83.64672384;371.9248637;0;372;827483.7124;1186346.535;1;1;0;1;1;1;1;1;0;1;1;4750000;17448000;22198000
126930;74.97992305;246.5850142;0;247;827484.331;1186335.664;1;1;0;1;1;1;1;1;0;1;1;15630000;53319000;68949000
142857;75.5063514;261.2093833;0;261;827483.9286;1186326.727;1;0;0;1;1;1;1;1;0;1;1;56569000;19331000;75900000
141437;47.89997208;103.7417821;0;104;827479.0318;1186319.351;1;1;0;1;1;1;1;1;0;1;1;22466000;17168000;39634000
141438;54.80877187;163.402223;0;163;827478.6053;1186312.062;1;1;0;1;1;1;1;1;0;1;1;15924000;26450000;42374000
138489;75.01406088;349.2781833;0;349;827479.2758;1186298.702;1;1;0;1;1;1;1;1;0;1;1;5512000;56541000;62053000
142858;162.8818207;1439.71749;0;1439;827517.398;1186313.195;1;0;0;1;1;1;1;1;0;1;1;216884000;673749000;890633000
137678;70.51524835;256.4383057;0;256;827545.6133;1186315.761;1;1;0;1;1;1;1;1;0;1;1;55533000;90414000;145947000
139517;49.96727956;155.4878526;0;155;827556.2334;1186313.389;1;1;0;1;1;1;1;1;0;1;1;5257000;66375000;71632000
141769;43.77832263;96.04582073;0;96;827440.0317;1186289.662;1;1;0;1;1;1;1;1;0;1;1;20799000;17885000;38684000
144529;33.96602366;42.44449228;0;42;827445.7721;1186289.901;1;1;0;1;1;1;1;1;0;1;1;9192000;44527000;53719000
275861;70.67408439;170.1602589;0;170;827441.3826;1186358.294;1;1;0;1;1;1;1;1;330394;1;1;36852000;88596000;125448000
145214;35.98479516;80.27726749;0;80;827445.2172;1186319.593;1;1;0;1;1;1;1;1;0;1;1;8693000;148338000;157031000
140249;35.59060587;73.68502168;0;74;827431.1303;1186334.391;1;1;0;1;1;1;1;1;0;1;1;5789000;19870000;25659000
144916;32.08486522;57.45172668;0;57;827432.395;1186319.277;1;1;0;1;1;1;1;1;0;1;1;7374000;22271000;29645000
144106;36.61482202;81.09448009;0;81;827425.8943;1186318.857;1;1;0;1;1;1;1;1;0;1;1;5811000;31062000;36873000
140250;36.65383698;81.24407685;0;81;827418.4012;1186318.208;1;1;0;1;1;1;1;1;0;1;1;17594000;59980000;77574000
144788;35.98489204;77.44935147;0;77;827411.0468;1186317.527;1;1;0;1;1;1;1;1;0;1;1;4830000;51162000;55992000
143044;38.70498478;90.06529676;0;90;827407.8876;1186333.977;1;1;0;1;1;1;1;1;0;1;1;19504000;179068000;198572000
141626;38.43694261;90.0074064;0;90;827415.9725;1186334.339;1;1;0;1;1;1;1;1;0;1;1;9867000;22508000;32375000
137249;37.42040034;84.84624358;0;85;827424.009;1186334.3;1;1;0;1;1;1;1;1;0;1;1;18373000;43887000;62260000
140423;36.48452265;83.12485027;0;83;827453.9611;1186319.768;1;1;0;1;1;1;1;1;0;1;1;3037000;55127000;58164000
303331;55.56068763;164.5528795;0;165;827410.4243;1186356.325;1;1;0;1;1;1;1;1;330394;1;1;35635000;58992000;94627000
303323;53.99575878;147.5128649;0;147;827402.3258;1186357.368;1;1;0;1;1;1;1;1;330394;1;1;31944000;67487000;99431000
308868;34.02079164;65.77300886;0;66;827438.1376;1186319.768;1;1;0;1;1;1;1;1;0;1;1;5127000;15598000;20725000
137898;126.5044534;693.4687678;0;693;827434.2079;1186306.703;1;1;0;1;1;1;1;1;0;1;1;150177000;527854000;678031000
146267;67.5835576;241.2065712;0;241;827446.0467;1186334.23;1;1;0;1;1;1;1;1;0;1;1;2869000;5370000;8239000
143045;78.01588882;243.8453647;0;244;827443.1724;1186343.422;1;1;0;1;1;1;1;1;0;1;1;29390000;37362000;66752000
137734;76.78284483;239.9429698;0;240;827442.928;1186351.296;1;1;0;1;1;1;1;1;0;1;1;32347000;50827000;83174000
275857;61.16701772;228.6487598;0;229;827421.2996;1186355.769;1;1;0;1;1;1;1;1;330394;1;1;49516000;117386000;166902000
275869;53.15349402;136.5135051;0;136;827391.4133;1186363.56;1;1;0;1;1;1;1;1;330394;1;1;29564000;30237000;59801000
143413;45.99721647;123.1230023;0;123;827392.4738;1186353.225;1;1;0;1;1;1;1;1;0;1;1;26663000;0;26663000
141048;103.0994616;312.3413521;0;312;827406.9934;1186343.603;1;1;0;1;1;1;1;1;0;1;1;67640000;72876000;140516000
137735;47.67114643;126.3246412;0;126;827395.5901;1186335.719;1;1;0;1;1;1;1;1;0;1;1;27357000;93110000;120467000
144383;49.10765402;131.7372676;0;132;827396.8121;1186327.771;1;1;0;1;1;1;1;1;0;1;1;28529000;49576000;78105000
141625;61.63118922;171.4662314;0;171;827398.7356;1186319.97;1;1;0;1;1;1;1;1;0;1;1;37133000;206504000;243637000
139771;55.15654361;120.913702;0;121;827397.5341;1186311.472;1;1;0;1;1;1;1;1;0;1;1;13016000;29044000;42060000
141621;55.35652855;155.9027508;0;156;827400.659;1186304.022;1;1;0;1;1;1;1;1;0;1;1;11300000;36976000;48276000
139772;23.59667603;33.56285121;0;34;827395.3145;1186297.273;1;1;0;1;1;1;1;1;0;1;1;7269000;22743000;30012000
148660;46.39676663;113.9471352;0;114;827396.7784;1186286.894;1;1;0;1;1;1;1;1;0;1;1;12870000;46700000;59570000
141103;51.00949439;127.7578318;0;128;827403.2853;1186290.627;1;1;0;1;1;1;1;1;0;1;1;27666000;47578000;75244000
145213;54.36258672;138.4311887;0;138;827410.4192;1186290.76;1;1;0;1;1;1;1;1;0;1;1;13848000;33561000;47409000
137546;52.91995411;139.3372889;0;139;827418.7236;1186288.195;1;1;0;1;1;1;1;1;0;1;1;30174000;30257000;60431000
141667;52.60915054;136.4588399;0;136;827425.7668;1186289.694;1;1;0;1;1;1;1;1;0;1;1;29552000;43388000;72940000
137897;51.42202535;129.4632086;0;129;827432.7424;1186290.794;1;1;0;1;1;1;1;1;0;1;1;28038000;21119000;49157000
141768;76.66219072;212.2220668;0;212;827452.7139;1186292.764;1;1;0;1;1;1;1;1;0;1;1;5230000;24332000;29562000
303330;211.7502883;1088.669933;0;1088;827355.0145;1186358.281;1;1;0;1;1;1;1;1;186528;1;1;133102000;87337000;220439000
141123;62.1166208;167.8817195;0;168;827353.536;1186338.289;1;1;0;1;1;1;1;1;0;1;1;36357000;38718000;75075000
140088;72.25672573;237.3021829;0;237;827352.1005;1186330.227;1;1;0;1;1;1;1;1;0;1;1;51391000;68909000;120300000
146099;75.45433982;230.9386941;0;231;827339.3701;1186321.583;1;1;0;1;1;1;1;1;0;1;1;17673000;18701000;36374000
138126;47.00206366;108.1097504;0;108;827341.825;1186309.415;1;1;0;1;1;1;1;1;0;1;1;10614000;25845000;36459000
141957;41.91303902;58.74016406;0;59;827366.7314;1186293.261;1;1;0;1;1;1;1;1;0;1;1;12722000;10819000;23541000
138118;39.41923722;86.13670749;0;86;827374.8116;1186359.559;1;1;0;1;1;1;1;1;0;1;1;18653000;40983000;59636000
303322;33.05526199;66.2411271;0;66;827374.3607;1186366.358;1;1;0;1;1;1;1;1;330394;1;1;14345000;59497000;73842000
145604;23.60014433;29.0049019;0;29;827382.2739;1186292.528;1;1;0;1;1;1;1;1;0;1;1;6282000;11370000;17652000
143830;38.4891026;80.55152304;0;81;827379.3689;1186297.549;1;1;0;1;1;1;1;1;0;1;1;17444000;7564000;25008000
144333;55.24324241;151.5873337;0;152;827375.208;1186304.403;1;1;0;1;1;1;1;1;0;1;1;32828000;21955000;54783000
143489;54.79462381;150.3845473;0;150;827374.5561;1186312.003;1;1;0;1;1;1;1;1;0;1;1;32568000;27641000;60209000
145045;56.85208383;172.4893747;0;172;827373.7614;1186320.06;1;1;0;1;1;1;1;1;0;1;1;37354000;42830000;80184000
143258;47.25902281;84.07304762;0;84;827373.79;1186326.581;1;1;0;1;1;1;1;1;0;1;1;18207000;69504000;87711000
146445;43.13376803;53.13581839;0;53;827373.5058;1186330.185;1;1;0;1;1;1;1;1;0;1;1;11508000;6257000;17765000
139316;51.67704877;143.2242344;0;143;827373.8107;1186335.642;1;1;0;1;1;1;1;1;0;1;1;9677000;29801000;39478000
140776;48.21906602;129.7442379;0;130;827374.1059;1186343.837;1;1;0;1;1;1;1;1;0;1;1;10887000;22149000;33036000
140777;45.02733915;116.1431236;0;116;827374.4833;1186352.109;1;1;0;1;1;1;1;1;0;1;1;25152000;41402000;66554000
144024;65.75860078;167.1681258;0;167;827348.8091;1186312.571;1;1;0;1;1;1;1;1;0;1;1;36201000;50780000;86981000
144021;95.55806404;443.8322708;0;444;827358.063;1186304.937;1;1;0;1;1;1;1;1;0;1;1;96115000;37549000;133664000
142983;46.75400594;81.78341306;0;82;827370.6322;1186290.929;1;1;0;1;1;1;1;1;0;1;1;12630000;13242000;25872000
137837;40.28105854;86.12068553;0;86;827376.6788;1186287.719;1;1;0;1;1;1;1;1;0;1;1;18651000;43105000;61756000
141650;33.05932519;64.02403631;0;64;827383.7744;1186285.463;1;1;0;1;1;1;1;1;0;1;1;13866000;13442000;27308000
143126;40.12275833;98.3791678;0;98;827359.5045;1186252.721;1;1;0;1;1;1;1;1;0;1;1;21305000;37742000;59047000
143125;29.13146464;51.3095822;0;51;827358.7523;1186242.735;1;1;0;1;1;1;1;1;0;1;1;11112000;8464000;19576000
143259;66.70720075;149.0011071;0;149;827375.4616;1186264.523;1;1;0;1;1;1;1;1;0;1;1;3896000;9677000;13573000
234655;37.99072939;83.97499592;0;84;827367.8481;1186252.717;1;1;0;1;1;1;1;1;0;1;1;9158000;22376000;31534000
140090;37.90771583;85.65118602;0;86;827375.0959;1186251.54;1;1;0;1;1;1;1;1;0;1;1;18547000;39273000;57820000
141783;36.83007384;79.25236624;0;79;827382.2169;1186250.573;1;1;0;1;1;1;1;1;0;1;1;5842000;20470000;26312000
145832;25.12177286;38.03164247;0;38;827383.6408;1186261.893;1;1;0;1;1;1;1;1;0;1;1;8236000;35760000;43996000
144754;31.62696891;61.59096019;0;62;827381.8662;1186269.073;1;1;0;1;1;1;1;1;0;1;1;13339000;12241000;25580000
146100;40.64061289;59.54786809;0;60;827368.4719;1186263.3;1;1;0;1;1;1;1;1;0;1;1;12896000;22269000;35165000
148832;38.79254282;81.84555729;0;82;827362.3941;1186263.525;1;1;0;1;1;1;1;1;0;1;1;4297000;12108000;16405000
142671;37.41147613;83.28839988;0;83;827341.9703;1186262.469;1;1;0;1;1;1;1;1;0;1;1;18037000;6982000;25019000
141688;83.23051723;358.7246918;0;359;827352.8148;1186267.688;1;1;0;1;1;1;1;1;0;1;1;77687000;68325000;146012000
139564;60.8636412;179.4002613;0;179;827340.9405;1186277.538;1;1;0;1;1;1;1;1;0;1;1;38852000;133323000;172175000
145350;34.06303924;71.96360582;0;72;827333.9919;1186263.909;1;1;0;1;1;1;1;1;0;1;1;15584000;84495000;100079000
142016;31.34137482;57.78050852;0;58;827319.9558;1186260.892;1;1;0;1;1;1;1;1;0;1;1;4362000;13841000;18203000
145947;31.46763647;58.39238248;0;58;827322.6773;1186266.264;1;1;0;1;1;1;1;1;0;1;1;12645000;29295000;41940000
308959;32.03451876;60.67630328;0;61;827325.5361;1186271.651;1;1;0;1;1;1;1;1;0;1;1;13141000;14071000;27212000
137896;32.36521238;61.64701156;0;62;827328.482;1186277.064;1;1;0;1;1;1;1;1;0;1;1;13351000;64554000;77905000
142014;50.06477913;150.6404853;0;151;827333.5114;1186286.356;1;1;0;1;1;1;1;1;0;1;1;3877000;27722000;31599000
145762;52.29941001;169.8340887;0;170;827324.2193;1186292.608;1;1;0;1;1;1;1;1;0;1;1;36779000;136548000;173327000
139910;39.07581294;88.35191287;0;88;827319.1144;1186283.408;1;1;0;1;1;1;1;1;0;1;1;7025000;24503000;31528000
148833;38.31927887;84.57298463;0;85;827315.9483;1186277.153;1;1;0;1;1;1;1;1;0;1;1;8773000;22699000;31472000
141758;38.11070426;83.98491412;0;84;827312.8687;1186270.949;1;1;0;1;1;1;1;1;0;1;1;18187000;55670000;73857000
145946;37.84231536;82.8777509;0;83;827309.7544;1186264.78;1;1;0;1;1;1;1;1;0;1;1;8035000;19524000;27559000
140926;35.81736153;71.06500702;0;71;827306.6259;1186259.075;1;1;0;1;1;1;1;1;0;1;1;15391000;22855000;38246000
142015;31.48628469;58.03521722;0;58;827316.9972;1186255.698;1;1;0;1;1;1;1;1;0;1;1;4562000;16193000;20755000
137499;43.61412592;115.7309971;0;116;827328.8433;1186254.517;1;1;0;1;1;1;1;1;0;1;1;25064000;25683000;50747000
241062;44.07240954;119.1011609;0;119;827337.9315;1186251.47;1;1;0;1;1;1;1;1;0;1;1;12778000;31012000;43790000
145811;43.57678709;116.2615062;0;116;827347.1168;1186248.588;1;1;0;1;1;1;1;1;0;1;1;13192000;33748000;46940000
139852;29.14285848;48.32370033;0;48;827353.4391;1186244.86;1;1;0;1;1;1;1;1;0;1;1;3298000;10348000;13646000
141608;37.56532012;86.44839697;0;86;827325.1745;1186238.822;1;0;0;1;1;1;1;1;0;1;1;6402000;21498000;27900000
235902;28.17055038;49.23069492;0;49;827333.5317;1186236.843;1;0;0;1;1;1;1;1;0;1;1;5380000;11547000;16927000
146416;28.09099699;49.2508922;0;49;827340.0074;1186235.387;1;0;0;1;1;1;1;1;0;1;1;5332000;12487000;17819000
144906;37.92830637;81.26685843;0;81;827349.1578;1186233.318;1;0;0;1;1;1;1;1;0;1;1;17600000;40592000;58192000
142335;35.68775738;76.56583877;0;77;827364.7242;1186238.149;1;1;0;1;1;1;1;1;0;1;1;16582000;20449000;37031000
140243;37.95440351;86.92256185;0;87;827372.0245;1186236.651;1;1;0;1;1;1;1;1;0;1;1;18824000;38216000;57040000
146257;37.73705971;84.79887783;0;85;827379.4647;1186235.295;1;1;0;1;1;1;1;1;0;1;1;5116000;30924000;36040000
141717;38.24273367;82.56235687;0;83;827161.0678;1186404.61;1;1;0;1;1;1;1;1;0;1;1;10093000;32374000;42467000
144614;35.02706343;73.56313159;0;74;827162.2885;1186411.708;1;1;0;1;1;1;1;1;0;1;1;3148000;18734000;21882000
145777;36.68032818;79.16052699;0;79;827163.1732;1186419.654;1;1;0;1;1;1;1;1;0;1;1;9678000;49779000;59457000
275868;28.71560062;49.166483;0;49;827165.6315;1186431.983;1;1;0;1;1;1;1;1;186528;1;1;3021000;10990000;14011000
136048;28.99707795;50.75307418;0;51;827158.0315;1186435.688;1;1;0;1;1;1;1;1;186528;1;1;6205000;16021000;22226000
144159;49.23277734;104.2726937;0;104;827160.5343;1186428.147;1;1;0;1;1;1;1;1;0;1;1;6660000;21903000;28563000
143335;35.66941711;78.13113704;0;78;827153.7405;1186423.791;1;1;0;1;1;1;1;1;0;1;1;9552000;16330000;25882000
141778;38.70639457;88.47532909;0;88;827152.5048;1186416.173;1;1;0;1;1;1;1;1;0;1;1;3906000;20107000;24013000
141777;38.38750282;86.49720007;0;86;827149.7617;1186409.409;1;1;0;1;1;1;1;1;0;1;1;3810000;19991000;23801000
139804;40.77314958;87.99869591;0;88;827148.3931;1186402.756;1;1;0;1;1;1;1;1;0;1;1;10757000;12660000;23417000
144683;38.84698874;77.03232182;0;77;827145.9569;1186397.382;1;1;0;1;1;1;1;1;0;1;1;3109000;27561000;30670000
139803;36.42570998;78.57688391;0;79;827157.0488;1186396.557;1;1;0;1;1;1;1;1;0;1;1;4646000;18673000;23319000
141959;40.07039096;92.34654132;0;92;827163.5815;1186392.923;1;1;0;1;1;1;1;1;0;1;1;1713000;17692000;19405000
275867;34.96313912;53.35523922;0;53;827195.0797;1186417.344;1;1;0;1;1;1;1;1;186528;1;1;6522000;25355000;31877000
303329;53.515931;147.4545307;0;147;827180.7475;1186419.213;1;1;0;1;1;1;1;1;186528;1;1;3702000;86463000;90165000
303321;49.5702561;136.5304129;0;136;827188.9555;1186418.179;1;1;0;1;1;1;1;1;186528;1;1;16691000;39385000;56076000
275860;35.68696097;67.07436036;0;67;827199.7638;1186417.06;1;1;0;1;1;1;1;1;186528;1;1;8190000;38142000;46332000
136047;41.25548378;94.13867133;0;94;827206.3269;1186415.945;1;1;0;1;1;1;1;1;186528;1;1;3909000;23313000;27222000
303320;33.45863567;56.95332436;0;57;827212.9897;1186416.259;1;1;0;1;1;1;1;1;186528;1;1;6964000;37670000;44634000
275856;37.03028758;84.36384158;0;84;827219.5175;1186415.745;1;1;0;1;1;1;1;1;186528;1;1;10314000;51098000;61412000
142600;42.79606611;93.18563239;0;93;827193.9359;1186334.676;1;1;0;1;1;1;1;1;0;0;1;3072000;32770000;35842000
139324;47.899053;144.1022236;0;144;827202.3188;1186332.349;1;1;0;1;1;1;1;1;0;0;1;1809000;18358000;20167000
145304;45.93742634;119.2122403;0;119;827204.3156;1186351.564;1;1;0;1;1;1;1;1;0;0;1;14576000;98456000;113032000
145306;37.38673413;78.31771428;0;78;827204.9996;1186359.034;1;1;0;1;1;1;1;1;0;0;1;3448000;28315000;31763000
142554;40.06333032;91.65386652;0;92;827207.3531;1186365.865;1;1;0;1;1;1;1;1;0;0;1;3577000;23175000;26752000
145117;39.63815758;98.08743398;0;98;827209.7871;1186374.126;1;1;0;1;1;1;1;1;0;0;1;11992000;66606000;78598000
145116;34.95250823;72.89827943;0;73;827211.5327;1186382.033;1;1;0;1;1;1;1;1;0;0;1;8914000;43699000;52613000
